blockHash,blockNumber,confirmations,cumulativeGasUsed,from,gas,gasPrice,gasUsed,timeStamp,epoch,budget_Ether,budget_USD,Ether_to_USD,txn_Fee_Ether,txn_Fee_USD,token_price_Ether,token_price_USD,marketCap_Ether,marketCap_USD_Million
0x0c65f5ceb7fb4d89408141fbbbad49ad9d044e08c8477a428e391b878583d2eb,4384064,4512710,271390,0x5983058e431e3131e75042bfcc4725c41c36a729,62568,40000000000,62568,2017-10-18 16:02:14,1508342534,2.53,776.2799,306.83000000000004,0.00250272,0.7679095776000001,1.9824509542201922,608.2754262833816,198245095.4220192,60827.54262833817
0x0c65f5ceb7fb4d89408141fbbbad49ad9d044e08c8477a428e391b878583d2eb,4384064,4512710,950364,0xe31e4be4a7c65fbf14ff16ed654bd06b3a1c6750,150000,30000000000,62568,2017-10-18 16:02:14,1508342534,40.0,12273.2,306.83000000000004,0.00187704,0.5759321832000001,1.9824509542201922,608.2754262833816,198245095.4220192,60827.54262833817
0x0c65f5ceb7fb4d89408141fbbbad49ad9d044e08c8477a428e391b878583d2eb,4384064,4512710,1180602,0xf54e67b1048870174f217b51fa9cd57777bfdb22,62238,21000000000,62238,2017-10-18 16:02:14,1508342534,2.5,767.075,306.83000000000004,0.001306998,0.40102619634000003,1.9824509542201922,608.2754262833816,198245095.4220192,60827.54262833817
0x88b2a8cfee08029026ab75ac3f078549dba7558f5e8e3e2272a028f2bcd760f0,4384065,4512709,295640,0xc61878107bca9d0fc85fbe65f033aa9c92635194,62568,57000000000,62568,2017-10-18 16:02:54,1508342574,48.399439871999995,14850.40013592576,306.83000000000004,0.003566376,1.0942711480800003,1.9820762936834135,608.1604691908818,198207629.36834136,60816.046919088185
0x88b2a8cfee08029026ab75ac3f078549dba7558f5e8e3e2272a028f2bcd760f0,4384065,4512709,599366,0xa7a78b74bd1acf9d35a12b4593c8f291bcc63d67,100000,30000000000,62568,2017-10-18 16:02:54,1508342574,7.0,2147.8100000000004,306.83000000000004,0.00187704,0.5759321832000001,1.9820762936834135,608.1604691908818,198207629.36834136,60816.046919088185
0x88b2a8cfee08029026ab75ac3f078549dba7558f5e8e3e2272a028f2bcd760f0,4384065,4512709,1065714,0x7ed06e42f0e3367532533ae21ab2786f7e6a61e6,200000,27000000000,62238,2017-10-18 16:02:54,1508342574,10.0,3068.3,306.83000000000004,0.001680426,0.51560510958,1.9820762936834135,608.1604691908818,198207629.36834136,60816.046919088185
0x88b2a8cfee08029026ab75ac3f078549dba7558f5e8e3e2272a028f2bcd760f0,4384065,4512709,5853859,0x001ad8e92592570e989ca076e2d5e4c1638cd3c5,75082,8000000000,62568,2017-10-18 16:02:54,1508342574,10.0,3068.3,306.83000000000004,0.000500544,0.15358191552000003,1.9820762936834135,608.1604691908818,198207629.36834136,60816.046919088185
0xf55ea65cccce388790b8773d22b3f4fe68f10fb2b49ac0bbe6141decd194adc5,4384066,4512708,2321569,0xc88b2107b1fc70ab07bfbefeb143f2c0e3c334c8,62568,1000000000,62568,2017-10-18 16:03:02,1508342582,10.0,3068.3,306.83000000000004,6.2568e-05,0.019197739440000004,1.9820008995775518,608.1373360173803,198200089.95775518,60813.73360173803
0x1bd740066bef1f0167034505dec609f37b820f43a882bbc431178e4ab6801d8d,4384067,4512707,1410104,0xc51e66fadc27ab84325a41e016e035a4665611c5,100000,20000000000,62238,2017-10-18 16:03:12,1508342592,0.784,240.55472000000003,306.83000000000004,0.00124476,0.38192971080000004,1.981906440504826,608.1083531400958,198190644.0504826,60810.835314009586
0x1bd740066bef1f0167034505dec609f37b820f43a882bbc431178e4ab6801d8d,4384067,4512707,1615816,0xcfb6690fcc120501bf42577672a978c11c40f51a,93357,12000000000,62238,2017-10-18 16:03:12,1508342592,2.5,767.075,306.83000000000004,0.000746856,0.22915782648000002,1.981906440504826,608.1083531400958,198190644.0504826,60810.835314009586
0x1bd740066bef1f0167034505dec609f37b820f43a882bbc431178e4ab6801d8d,4384067,4512707,1794835,0xd891769ecec9dc911441a15b1a090cc9af1d9eee,93852,10000000000,62568,2017-10-18 16:03:12,1508342592,5.0,1534.15,306.83000000000004,0.00062568,0.19197739440000003,1.981906440504826,608.1083531400958,198190644.0504826,60810.835314009586
0x4d8de739b7b9cfba3e76dcab29271220a5ea7904c8002999bb0b3fcdd37e6e51,4384069,4512705,104238,0x59eaa39805109c45538646bdfcc2e5f9654dfdab,62238,50000000000,62238,2017-10-18 16:03:29,1508342609,2.5,767.075,306.83000000000004,0.0031119,0.954824277,1.9817453083458312,608.0589129597514,198174530.8345831,60805.89129597515
0x4d8de739b7b9cfba3e76dcab29271220a5ea7904c8002999bb0b3fcdd37e6e51,4384069,4512705,733764,0xb49456cfa932768e3abd5fe15101d2aabbbeeb60,62238,21000000000,62238,2017-10-18 16:03:29,1508342609,1.6827010040000001,516.3031490573201,306.83000000000004,0.001306998,0.40102619634000003,1.9817453083458312,608.0589129597514,198174530.8345831,60805.89129597515
0x3687407aaee4d1d783e9d51d9f4203916af4eeabfde226638ced772c9171e973,4384070,4512704,154664,0x08c38d9106d670325c94cb171b3378da1adc17eb,62238,28000000000,62238,2017-10-18 16:03:37,1508342617,0.1,30.683000000000007,306.83000000000004,0.001742664,0.5347015951200002,1.9816692411218941,608.0355732534308,198166924.1121894,60803.557325343085
0x3687407aaee4d1d783e9d51d9f4203916af4eeabfde226638ced772c9171e973,4384070,4512704,1124043,0xb9f9d6b531546e4c80058bee5749d72ffc76b54f,75082,8400000000,62568,2017-10-18 16:03:37,1508342617,21.9,6719.577,306.83000000000004,0.0005255712,0.16126101129600004,1.9816692411218941,608.0355732534308,198166924.1121894,60803.557325343085
0xb26eb4913c28ee44011cdcea1d079eac51c6af010ae60cb3b18f721b85eb02c7,4384071,4512703,284164,0x5842af99ea61ac0e856a953335503a660d463c98,62238,21000000000,62238,2017-10-18 16:03:49,1508342629,2.45,751.7335000000002,306.83000000000004,0.001306998,0.40102619634000003,1.9815548519995718,608.0004752390287,198155485.1999572,60800.04752390287
0xb26eb4913c28ee44011cdcea1d079eac51c6af010ae60cb3b18f721b85eb02c7,4384071,4512703,421113,0x9505ea825ca9bc29d21446a6584c6771b21f193c,62568,21000000000,62568,2017-10-18 16:03:49,1508342629,28.7,8806.021,306.83000000000004,0.001313928,0.4031525282400001,1.9815548519995718,608.0004752390287,198155485.1999572,60800.04752390287
0x7fba4e23c7f1bf0cde92a5505f5c5386b44b500ba7e239810716d793dbf518a6,4384075,4512699,584768,0xe9620d4f82ba037c9c52e35ea694e6c0705dc148,62238,21000000000,62238,2017-10-18 16:04:32,1508342672,1.0,306.83000000000004,306.83000000000004,0.001306998,0.40102619634000003,1.9811421185803246,607.873836244001,198114211.85803246,60787.38362440011
0x7fba4e23c7f1bf0cde92a5505f5c5386b44b500ba7e239810716d793dbf518a6,4384075,4512699,1349013,0x00252a86c411c54a581d1259b5300be5dc7a8aa2,74686,9138000000,62238,2017-10-18 16:04:32,1508342672,2.5,767.075,306.83000000000004,0.000568730844,0.17450368486452003,1.9811421185803246,607.873836244001,198114211.85803246,60787.38362440011
0x7fba4e23c7f1bf0cde92a5505f5c5386b44b500ba7e239810716d793dbf518a6,4384075,4512699,1683976,0xb08bde5979dcf7276c97335c60a2d2c334632d3f,74686,8000000000,62238,2017-10-18 16:04:32,1508342672,2.5,767.075,306.83000000000004,0.000497904,0.15277188432000002,1.9811421185803246,607.873836244001,198114211.85803246,60787.38362440011
0xfb9df9d473290f27fd7c08619fa60de875a02272d5c04f540aa2693e1639b0e4,4384077,4512697,289113,0x5d7903b746e1abdf87f253049c0d27e93229162e,74686,8000000000,62238,2017-10-18 16:04:44,1508342684,2.499402551,766.8916847233302,306.83000000000004,0.000497904,0.15277188432000002,1.9810261453881077,607.8382521894332,198102614.53881076,60783.82521894331
0x0d224cc7affce8983636b12e1708a15e1013be63a3c88e7682a49a4a2f7a1940,4384079,4512695,765630,0x0086ccb4b36a2a27264b2d9a18d98c93b246b7aa,75082,11227700002,62568,2017-10-18 16:05:13,1508342713,20.0,6136.6,306.83000000000004,0.000702494733725136,0.2155464591488835,1.9807444516398354,607.7518200966508,198074445.16398352,60775.18200966507
0x40415274698ac220bc0f6cef1b214302294e67d17c402c50edd414ec26f5e449,4384082,4512692,919447,0xb7f942d1dee8d77793ad3d2d6a580f8b45bab34a,62238,50000000000,62238,2017-10-18 16:05:52,1508342752,1.0,306.83000000000004,306.83000000000004,0.0031119,0.954824277,1.9803624458310165,607.6346092543308,198036244.58310166,60763.46092543309
0x40415274698ac220bc0f6cef1b214302294e67d17c402c50edd414ec26f5e449,4384082,4512692,1074253,0x836949e91d9d24a6f80d292bed3e239ac20937e4,75082,9138000000,62568,2017-10-18 16:05:52,1508342752,100.0,30683.000000000004,306.83000000000004,0.000571746384,0.17542894300272002,1.9803624458310165,607.6346092543308,198036244.58310166,60763.46092543309
0x40415274698ac220bc0f6cef1b214302294e67d17c402c50edd414ec26f5e449,4384082,4512692,1464548,0x7a8f3a32b5fc41c857ae1fe169e51946a6f7557f,93357,1000000009,62238,2017-10-18 16:05:52,1508342752,1.6,490.9280000000001,306.83000000000004,6.2238000560142e-05,0.019096485711868373,1.9803624458310165,607.6346092543308,198036244.58310166,60763.46092543309
0x40415274698ac220bc0f6cef1b214302294e67d17c402c50edd414ec26f5e449,4384082,4512692,1527116,0x851312417f5301b7d844618e9d36f1c3089f85e9,93852,1000000003,62568,2017-10-18 16:05:52,1508342752,17.5,5369.525000000001,306.83000000000004,6.2568000187704e-05,0.019197739497593222,1.9803624458310165,607.6346092543308,198036244.58310166,60763.46092543309
0x40415274698ac220bc0f6cef1b214302294e67d17c402c50edd414ec26f5e449,4384082,4512692,1891286,0x383f42b5de515c564641f65f5da3bd8b4a35b4b4,150000,2000000000,62238,2017-10-18 16:05:52,1508342752,1.5,460.24500000000006,306.83000000000004,0.000124476,0.038192971080000006,1.9803624458310165,607.6346092543308,198036244.58310166,60763.46092543309
0x58fe9a8ea7c63c946bd173467b8367f46e08a533b743faba993bf05a4667b5bd,4384085,4512689,805734,0xbc89f1842f591ac198760eed7518d1270a6d773b,62238,21000000000,62238,2017-10-18 16:06:23,1508342783,0.35,107.3905,306.83000000000004,0.001306998,0.40102619634000003,1.9800562037870122,607.540645007969,198005620.3787012,60754.0645007969
0x58fe9a8ea7c63c946bd173467b8367f46e08a533b743faba993bf05a4667b5bd,4384085,4512689,868302,0x150d525567f0e1f5453a5307226c21602828b09a,62568,21000000000,62568,2017-10-18 16:06:23,1508342783,3.0,920.4900000000001,306.83000000000004,0.001313928,0.4031525282400001,1.9800562037870122,607.540645007969,198005620.3787012,60754.0645007969
0x58fe9a8ea7c63c946bd173467b8367f46e08a533b743faba993bf05a4667b5bd,4384085,4512689,2317806,0x410bb8e4293cdbd50a3b9cc30aeafe076ecab9de,200000,21000000000,62238,2017-10-18 16:06:23,1508342783,0.5,153.41500000000002,306.83000000000004,0.001306998,0.40102619634000003,1.9800562037870122,607.540645007969,198005620.3787012,60754.0645007969
0xbc8635ecb31983d3e774454f16233bcee6f675702298c596b10c99fac5eb2fbc,4384086,4512688,1646462,0x1a6a281654eace7964bd9fa6c2d27384f236fa65,62238,24000000000,62238,2017-10-18 16:07:07,1508342827,2.5,767.075,306.83000000000004,0.001493712,0.45831565296000004,1.979617593798369,607.4060663051537,197961759.37983692,60740.606630515365
0xbc8635ecb31983d3e774454f16233bcee6f675702298c596b10c99fac5eb2fbc,4384086,4512688,1708700,0xf2c061b8fa4cf711847ff15b4cf7293407833502,62238,21000000000,62238,2017-10-18 16:07:07,1508342827,1.0,306.83000000000004,306.83000000000004,0.001306998,0.40102619634000003,1.979617593798369,607.4060663051537,197961759.37983692,60740.606630515365
0xbc8635ecb31983d3e774454f16233bcee6f675702298c596b10c99fac5eb2fbc,4384086,4512688,1770938,0xaec851e352ca47534ff2b0867614320a32259302,62238,21000000000,62238,2017-10-18 16:07:07,1508342827,0.2,61.366000000000014,306.83000000000004,0.001306998,0.40102619634000003,1.979617593798369,607.4060663051537,197961759.37983692,60740.606630515365
0xbc8635ecb31983d3e774454f16233bcee6f675702298c596b10c99fac5eb2fbc,4384086,4512688,1833176,0x2476872205110890b6fd13e4fba60c56645514b4,62238,21000000000,62238,2017-10-18 16:07:07,1508342827,2.18,668.8894000000001,306.83000000000004,0.001306998,0.40102619634000003,1.979617593798369,607.4060663051537,197961759.37983692,60740.606630515365
0xbc8635ecb31983d3e774454f16233bcee6f675702298c596b10c99fac5eb2fbc,4384086,4512688,3171148,0xad23973090ba72da75a6e5a323e9bc83188e4be6,150000,21000000000,62238,2017-10-18 16:07:07,1508342827,0.344777778,105.78816562374001,306.83000000000004,0.001306998,0.40102619634000003,1.979617593798369,607.4060663051537,197961759.37983692,60740.606630515365
0xbc8635ecb31983d3e774454f16233bcee6f675702298c596b10c99fac5eb2fbc,4384086,4512688,3233386,0xe09c6e243cc5be4fa5d3d954520014508f57e638,150000,21000000000,62238,2017-10-18 16:07:07,1508342827,2.499,766.7681700000002,306.83000000000004,0.001306998,0.40102619634000003,1.979617593798369,607.4060663051537,197961759.37983692,60740.606630515365
0xbc8635ecb31983d3e774454f16233bcee6f675702298c596b10c99fac5eb2fbc,4384086,4512688,3295624,0x7a8f116c05b4dbafbae49d5f3958dafcf368f69e,150000,21000000000,62238,2017-10-18 16:07:07,1508342827,2.499,766.7681700000002,306.83000000000004,0.001306998,0.40102619634000003,1.979617593798369,607.4060663051537,197961759.37983692,60740.606630515365
0x16b433c4a2339c2969336dafd74d02510054330d601c80147c510de1f7a4d1bd,4384089,4512685,95579,0x8075ddc91c6d521badfbf8c1b7bf37ad47716fb9,62238,60000000000,62238,2017-10-18 16:08:09,1508342889,2.5,767.075,306.83000000000004,0.00373428,1.1457891324000002,1.9789917092668765,607.2140261543558,197899170.92668766,60721.40261543558
0x16b433c4a2339c2969336dafd74d02510054330d601c80147c510de1f7a4d1bd,4384089,4512685,158147,0x18e27115e8c5b42927c4bef71c73454a0c7ebee8,62568,60000000000,62568,2017-10-18 16:08:09,1508342889,3.5,1073.9050000000002,306.83000000000004,0.00375408,1.1518643664000001,1.9789917092668765,607.2140261543558,197899170.92668766,60721.40261543558
0x16b433c4a2339c2969336dafd74d02510054330d601c80147c510de1f7a4d1bd,4384089,4512685,841575,0xea56152d94d6dc1d69c90e1bb4a2ef8c79d4d49d,150000,25000000000,62238,2017-10-18 16:08:09,1508342889,2.5,767.075,306.83000000000004,0.00155595,0.4774121385,1.9789917092668765,607.2140261543558,197899170.92668766,60721.40261543558
0x16b433c4a2339c2969336dafd74d02510054330d601c80147c510de1f7a4d1bd,4384089,4512685,1265006,0x62a98395a16d0050d55a4c575daf1048bc9cb023,400000,21000000000,62568,2017-10-18 16:08:09,1508342889,4.8165148790000005,1477.8512603235704,306.83000000000004,0.001313928,0.4031525282400001,1.9789917092668765,607.2140261543558,197899170.92668766,60721.40261543558
0x16b433c4a2339c2969336dafd74d02510054330d601c80147c510de1f7a4d1bd,4384089,4512685,1678350,0x875352192b702a50a92c823824bd572d8b3a3a39,150000,21000000000,62238,2017-10-18 16:08:09,1508342889,2.499,766.7681700000002,306.83000000000004,0.001306998,0.40102619634000003,1.9789917092668765,607.2140261543558,197899170.92668766,60721.40261543558
0x16b433c4a2339c2969336dafd74d02510054330d601c80147c510de1f7a4d1bd,4384089,4512685,1864748,0x02b6c4f2d73741cb797798113e5cbb8393a46d63,150000,21000000000,62238,2017-10-18 16:08:09,1508342889,2.499,766.7681700000002,306.83000000000004,0.001306998,0.40102619634000003,1.9789917092668765,607.2140261543558,197899170.92668766,60721.40261543558
0xa90e2b7a44cc8da645a4210682e9e8822597f2c7f8810546629934fad0700484,4384090,4512684,303396,0x90c07a0be7f5be0ad5e3f6065f25cdb5223bd51b,62238,24000000000,62238,2017-10-18 16:08:33,1508342913,2.5,767.075,306.83000000000004,0.001493712,0.45831565296000004,1.9787469714867756,607.1389332612874,197874697.14867756,60713.893326128746
0xa90e2b7a44cc8da645a4210682e9e8822597f2c7f8810546629934fad0700484,4384090,4512684,914601,0x386aa2a0e5e4dee60e633edace1f6944ca66aef0,210000,20000000000,62238,2017-10-18 16:08:33,1508342913,2.04,625.9332,306.83000000000004,0.00124476,0.38192971080000004,1.9787469714867756,607.1389332612874,197874697.14867756,60713.893326128746
0x6a03f7eb587471d0b1257d5b8ca302e341b3161a06b59029a3a527b4938a42cd,4384091,4512683,1475283,0xece7457f54d95afe7cf59dce4c0884297d7115c4,62568,21000000000,62568,2017-10-18 16:09:01,1508342941,9.97,3059.0951000000005,306.83000000000004,0.001313928,0.4031525282400001,1.978459710878827,607.0507930889506,197845971.0878827,60705.07930889506
0x6a03f7eb587471d0b1257d5b8ca302e341b3161a06b59029a3a527b4938a42cd,4384091,4512683,1640283,0x01e2f9ba53b6cb91e7f158090d24ebbcadf0c564,62238,21000000000,62238,2017-10-18 16:09:01,1508342941,1.0,306.83000000000004,306.83000000000004,0.001306998,0.40102619634000003,1.978459710878827,607.0507930889506,197845971.0878827,60705.07930889506
0x6a03f7eb587471d0b1257d5b8ca302e341b3161a06b59029a3a527b4938a42cd,4384091,4512683,1723521,0xe2d1602160700c2790a97e97a154a9c6c29ab9c0,150000,21000000000,62238,2017-10-18 16:09:01,1508342941,1.492,457.7903600000001,306.83000000000004,0.001306998,0.40102619634000003,1.978459710878827,607.0507930889506,197845971.0878827,60705.07930889506
0x6a03f7eb587471d0b1257d5b8ca302e341b3161a06b59029a3a527b4938a42cd,4384091,4512683,1882379,0xd09f7bddd78685ce26ae6684e42c8c942f128445,62568,21000000000,62568,2017-10-18 16:09:01,1508342941,5.0,1534.15,306.83000000000004,0.001313928,0.4031525282400001,1.978459710878827,607.0507930889506,197845971.0878827,60705.07930889506
0x1f886be28bdd252cb87d665df9b7ee05fb984bd010831b71306af0de217968f2,4384093,4512681,1869435,0xe5b1ac5b37d7c8b5f3bbe32c1bce56839d95b1f9,62238,23000000000,62238,2017-10-18 16:10:01,1508343001,0.41,125.80030000000001,306.83000000000004,0.001431474,0.43921916742000006,1.9778378746850798,606.8599950896231,197783787.46850798,60685.99950896231
0x1f886be28bdd252cb87d665df9b7ee05fb984bd010831b71306af0de217968f2,4384093,4512681,1931673,0xce6ceb1ad648a5ca74b45fe6e6f96e16e80e0f78,62238,21000000000,62238,2017-10-18 16:10:01,1508343001,0.130292314,39.977590704620006,306.83000000000004,0.001306998,0.40102619634000003,1.9778378746850798,606.8599950896231,197783787.46850798,60685.99950896231
0x1f886be28bdd252cb87d665df9b7ee05fb984bd010831b71306af0de217968f2,4384093,4512681,3735601,0x33884e38bc141b8e6c9a7a84017b0b2bfdd2b84d,150000,21000000000,62568,2017-10-18 16:10:01,1508343001,60.0,18409.800000000003,306.83000000000004,0.001313928,0.4031525282400001,1.9778378746850798,606.8599950896231,197783787.46850798,60685.99950896231
0x3881e86add6659d7857f5d46189da5c1c946023ad9d177e56409127e3ad840a0,4384094,4512680,22401,0x977c827a997e6cb67e70daeaa7145b17d0cb8bda,2400000,60000000000,22401,2017-10-18 16:10:32,1508343032,50.639988816,15537.867768413282,306.83000000000004,0.00134406,0.41239792980000006,1.9775132428503521,606.7603883037737,197751324.28503522,60676.038830377365
0x3881e86add6659d7857f5d46189da5c1c946023ad9d177e56409127e3ad840a0,4384094,4512680,714777,0x3ba1b626d53647f0fef683778b27a1a4f83765ac,62238,39000000000,62238,2017-10-18 16:10:32,1508343032,0.414579904,127.20555194432002,306.83000000000004,0.002427282,0.74476293606,1.9775132428503521,606.7603883037737,197751324.28503522,60676.038830377365
0x3881e86add6659d7857f5d46189da5c1c946023ad9d177e56409127e3ad840a0,4384094,4512680,1629197,0x5d2fa99d6c860531a052dd5310b87512d43f3518,62238,21000000000,62238,2017-10-18 16:10:32,1508343032,2.5,767.075,306.83000000000004,0.001306998,0.40102619634000003,1.9775132428503521,606.7603883037737,197751324.28503522,60676.038830377365
0x3881e86add6659d7857f5d46189da5c1c946023ad9d177e56409127e3ad840a0,4384094,4512680,1691435,0xfe2d60c5c957458709b4a78e43f2bac591cdabaf,62238,21000000000,62238,2017-10-18 16:10:32,1508343032,0.1,30.683000000000007,306.83000000000004,0.001306998,0.40102619634000003,1.9775132428503521,606.7603883037737,197751324.28503522,60676.038830377365
0x3881e86add6659d7857f5d46189da5c1c946023ad9d177e56409127e3ad840a0,4384094,4512680,4730468,0xd268a95e5354b53756c54313e651a53482eef88c,62238,4000000000,62238,2017-10-18 16:10:32,1508343032,1.5,460.24500000000006,306.83000000000004,0.000248952,0.07638594216000001,1.9775132428503521,606.7603883037737,197751324.28503522,60676.038830377365
0xa7d0719e6fceee83231803599b579839b2f44dcf45738e627cccd02e78f0fccc,4384096,4512678,364506,0x72d39dbd1160206fd7921d331443bf3781ed3566,62238,21000000000,62238,2017-10-18 16:10:46,1508343046,2.45,751.7335000000002,306.83000000000004,0.001306998,0.40102619634000003,1.977365887678952,606.7151753165329,197736588.7678952,60671.51753165329
0xa7d0719e6fceee83231803599b579839b2f44dcf45738e627cccd02e78f0fccc,4384096,4512678,665360,0x764afd40da0ae14b39196939b8298536a6b72ea4,150000,20000000000,62238,2017-10-18 16:10:46,1508343046,2.4,736.392,306.83000000000004,0.00124476,0.38192971080000004,1.977365887678952,606.7151753165329,197736588.7678952,60671.51753165329
0x30ef824ddbeeba33de24a1d6a5ce9eebbffb6d2441b9ee90f00d849f44cd92c1,4384101,4512673,324822,0xe6257fe397fbd79761aa3adc3212d367f8b60293,62238,35000000000,62238,2017-10-18 16:12:16,1508343136,2.48,760.9384000000001,306.83000000000004,0.00217833,0.6683769939,1.9764075188685568,606.4211190144393,197640751.8868557,60642.11190144394
